Prolific_ID,ID,Condition,Joke,Critical,Meaning1,Meaning2,key_resp_sentence.rt,key_resp_relatedness.keys,key_resp_relatedness.rt,key_resp_IsItJoke.keys,key_resp_IsItJoke.rt,slider_IsItFunny_responseValue,slider_IsItFunny_responseTime,Correct
5de7900ceb1b0a6fe754b2c6,23.0,Sense2,Why did the painting cost extra? Because it was framed,FRAMED,TRAPPED,WOODEN,2.5159,right,2.002,right,0.9443,1.0,1.4305,1
5de7900ceb1b0a6fe754b2c6,30.0,Sense2,"I saw the car didn't stop at the red light, and then it hit me.",IT HIT ME,REALISE,STRIKE,3.8955,right,1.2116,left,1.1753,5.0,1.0222,0
5de7900ceb1b0a6fe754b2c6,14.0,Sense1,"I heard he was on a roll, turns out his last three books were bestsellers.",ROLL,BREAD,SUCCESS,5.2696,left,1.0819,right,1.7498,1.0,2.3512,1
5de7900ceb1b0a6fe754b2c6,16.0,Sense1,"The restaurant at the resort had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,3.8551,left,2.2509,right,1.0417,1.0,1.4994,1
5de7900ceb1b0a6fe754b2c6,9.0,Joke,"I don't like people who take drugs, for example: airport security.",TAKE,SNATCH,USE,3.3508,right,1.7518,left,0.8673,5.0,1.0175,1
5de7900ceb1b0a6fe754b2c6,26.0,Sense1,I got fired from the chocolate factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,3.9127,left,1.1687,right,0.6589,1.0,1.4059,1
5de7900ceb1b0a6fe754b2c6,19.0,Joke,The actor fell through the floorboards: he was going through a stage,STAGE,THEATER,PHASE,2.9146,left,0.854,left,0.9814,5.0,0.8065,1
5de7900ceb1b0a6fe754b2c6,17.0,Joke,Secret agents don't sleep because they don't want to give away their covers,COVERS,DUVET,IDENTITY,2.6842,left,0.5778,left,0.9738,3.0,1.219,1
5de7900ceb1b0a6fe754b2c6,37.0,Sense2,It's hard for leopards to have plain fur as they're always spotted.,SPOTTED,SEEN,PATTERNED,4.6507,left,1.012,left,0.9911,2.0,2.0243,0
5de7900ceb1b0a6fe754b2c6,14.0,Joke,"I heard he was on a roll, turns out he fell asleep at the bakery.",ROLL,BREAD,SUCCESS,4.8835,left,0.9284,left,1.5989,3.0,1.0851,1
5de7900ceb1b0a6fe754b2c6,22.0,Sense1,The man didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,2.8782,left,1.1725,right,0.9417,2.0,1.4655,1
5de7900ceb1b0a6fe754b2c6,25.0,Sense1,She had a bright mind but never developed it.,DEVELOPED,IMPROVE,FILM,2.7419,left,0.7299,right,0.6687,1.0,1.263,1
5de7900ceb1b0a6fe754b2c6,32.0,Sense2,"Some people believe the earth is flat, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,2.9382,right,0.7463,right,2.1533,1.0,1.3104,1
5de7900ceb1b0a6fe754b2c6,20.0,Joke,Mac users don't get enough sunlight because they don't have Windows,WINDOWS,COMPUTER,GLASS,4.0248,left,0.7321,left,1.0335,3.0,0.9488,1
5de7900ceb1b0a6fe754b2c6,16.0,Joke,"The restaurant on the moon had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,2.3916,right,1.0755,left,1.2065,5.0,0.9907,1
5de7900ceb1b0a6fe754b2c6,21.0,Sense1,The man on death row was worried. His days were numbered.,NUMBERED,LIMITED,SEQUENCE,3.2497,left,1.4911,right,0.844,1.0,1.2411,1
5de7900ceb1b0a6fe754b2c6,33.0,Sense2,"I tried a bigger hammer to fix the painting to the wall, but I couldn't nail it.",NAIL IT,SUCCEED,RUST,3.4547,left,1.2878,left,1.2356,3.0,0.8229,0
5de7900ceb1b0a6fe754b2c6,13.0,Joke,The bank couldn't keep any secrets because it had too many tellers,TELLERS,GOSSIP,CASHIER,2.9004,right,0.9352,left,0.949,3.0,1.3028,1
5de7900ceb1b0a6fe754b2c6,15.0,Joke,"I asked the librarian for books about paranoia. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,4.2498,right,1.2843,left,0.7822,5.0,0.9682,1
5de7900ceb1b0a6fe754b2c6,31.0,Sense2,"I wanted to buy a car with a gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,2.7823,left,0.6657,left,1.0323,5.0,0.8901,0
5de7900ceb1b0a6fe754b2c6,40.0,Sense2,No need to plug in the toy: its battery is charged,BATTERY,ASSAULT,POWERED,3.8877,right,1.2567,right,1.601,1.0,1.5422,1
5de7900ceb1b0a6fe754b2c6,30.0,Sense1,"I had no idea who could have done this, and then it hit me.",IT HIT ME,REALISE,STRIKE,4.0952,right,3.5282,left,1.8573,1.0,1.4927,0
5de7900ceb1b0a6fe754b2c6,11.0,Joke,Cannibals don't eat clowns because they taste funny,FUNNY,WEIRD,LAUGHTER,2.1647,right,0.8676,left,1.2811,6.0,1.0356,1
5de7900ceb1b0a6fe754b2c6,39.0,Sense2,The man had broken his hip in the winter. He had a great fall.,FALL,AUTUMN,SLIP,3.8338,right,4.0977,right,3.2074,1.0,4.5646,1
5de7900ceb1b0a6fe754b2c6,35.0,Sense2,Communists love economic equality because there are no classes,CLASSES,SCHOOL,STATUS,3.146,right,1.8389,left,0.9281,6.0,0.9687,0
5de7900ceb1b0a6fe754b2c6,29.0,Sense1,"I couldn't figure out how to solve the math problem, but then it clicked.",IT CLICKED,INSIGHT,SOUND,3.1267,left,2.05,right,0.9168,5.0,0.9065,1
5de7900ceb1b0a6fe754b2c6,18.0,Joke,Why was the belt arrested? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,3.3829,left,2.4674,left,0.8232,5.0,0.8796,1
5de7900ceb1b0a6fe754b2c6,12.0,Joke,"After seeing the salad dressing, the tomato turned red",DRESSING,NAKED,CAESAR,2.0716,right,1.3314,left,2.6492,6.0,1.4479,1
5de7900ceb1b0a6fe754b2c6,23.0,Sense1,Why did your brother go to jail? Because he was framed,FRAMED,TRAPPED,WOODEN,2.2978,left,1.8811,right,3.1312,1.0,1.5491,1
5de7900ceb1b0a6fe754b2c6,24.0,Sense1,A mortuary can be thought of as a dead center,DEAD CENTER,COFFIN,MIDDLE,3.8013,right,1.7038,right,1.9408,1.0,1.3471,1
5de7900ceb1b0a6fe754b2c6,34.0,Sense2,"I used to vote for the left, I'm all right now.",ALL RIGHT,OK,DIRECTION,2.0499,left,1.2056,left,2.2467,5.0,0.9077,0
5de7900ceb1b0a6fe754b2c6,28.0,Sense1,"I used to be into chess, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,1.8478,right,1.1338,left,1.1773,3.0,1.7073,0
5de7900ceb1b0a6fe754b2c6,38.0,Sense2,"-Did you grind the nutmeg recently?
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,2.0228,left,1.3101,right,0.9861,1.0,1.5624,1
5de7900ceb1b0a6fe754b2c6,27.0,Sense1,She wasn't expecting me because I came unannounced; she looked surprised.,LOOKED,APPEARED,EXPRESSION,3.3006,right,1.954,right,3.4943,1.0,1.4742,1
5de7900ceb1b0a6fe754b2c6,36.0,Sense2,How do you make the bride fast? Take away her food.,FAST,QUICK,HUNGRY,2.0966,left,0.7049,left,2.2434,2.0,1.2192,0
5de7900ceb1b0a6fe754b2c6,23.0,Joke,Why did the painting go to jail? Because it was framed,FRAMED,TRAPPED,WOODEN,2.0349,right,0.8348,left,0.7785,5.0,0.8343,1
5de7900ceb1b0a6fe754b2c6,39.0,Sense1,The University Student was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,1.9469,left,0.751,right,1.5094,2.0,1.3625,1
5de7900ceb1b0a6fe754b2c6,36.0,Sense1,How do you make the car fast? Take away the brakes.,FAST,QUICK,HUNGRY,1.6912,left,1.1318,left,1.5192,3.0,1.7219,0
5de7900ceb1b0a6fe754b2c6,24.0,Joke,The graveyard is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,1.8162,left,1.2347,left,1.3104,2.0,0.9698,1
5de7900ceb1b0a6fe754b2c6,6.0,Sense2,The problem with some people is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,2.0835,right,0.8353,right,0.8424,1.0,1.3236,1
5de7900ceb1b0a6fe754b2c6,22.0,Joke,The skeleton didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,3.1171,right,1.0976,left,4.9126,2.0,1.3395,1
5de7900ceb1b0a6fe754b2c6,1.0,Sense2,"- Is this safe to eat? 
- Yes, I had it for breakfast",SAFE,BANK,HARMLESS,3.8489,right,1.0125,right,0.7836,1.0,1.4981,1
5de7900ceb1b0a6fe754b2c6,8.0,Sense2,"The foreman told him to go to the mine. He said: ""that's what you pay me for""",MINE,BELONG,QUARRY,3.9171,left,1.1776,right,1.1083,1.0,1.4644,1
5de7900ceb1b0a6fe754b2c6,30.0,Joke,"I wondered why the car was getting bigger, and then it hit me.",IT HIT ME,REALISE,STRIKE,3.2314,right,0.8397,left,0.8782,3.0,0.9502,1
5de7900ceb1b0a6fe754b2c6,26.0,Joke,I got fired from the calendar factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,3.1672,right,1.5701,left,0.7523,2.0,0.9491,1
5de7900ceb1b0a6fe754b2c6,2.0,Sense2,The key to a happy life is to stay positive,POSITIVE,STEROIDS,ATTITUDE,1.3515,right,1.3348,right,1.5772,1.0,1.3741,1
5de7900ceb1b0a6fe754b2c6,9.0,Sense2,"I don't like people who take my stuff, for example: airport security.",TAKE,SNATCH,USE,2.453,right,1.2536,left,1.4563,2.0,1.2221,0
5de7900ceb1b0a6fe754b2c6,38.0,Sense1,"-There is only sea here 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,2.9322,left,0.9238,right,1.9482,1.0,1.3668,1
5de7900ceb1b0a6fe754b2c6,35.0,Sense1,The teacher loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,4.1699,left,0.9187,right,0.6522,1.0,1.248,1
5de7900ceb1b0a6fe754b2c6,7.0,Sense2,The teacher was fired because she could not control her pupils,PUPILS,STUDENTS,EYES,3.3839,left,1.9328,right,0.9349,1.0,1.731,1
5de7900ceb1b0a6fe754b2c6,40.0,Sense1,Local man arrested: charged with battery,BATTERY,ASSAULT,POWERED,1.9069,left,0.8579,right,1.2114,1.0,1.4437,1
5de7900ceb1b0a6fe754b2c6,25.0,Joke,She had a photographic memory but never developed it.,DEVELOPED,IMPROVE,FILM,2.7956,left,2.7712,left,0.7114,3.0,0.902,1
5de7900ceb1b0a6fe754b2c6,21.0,Joke,The calendar was worried. Its days were numbered.,NUMBERED,LIMITED,SEQUENCE,3.2719,left,0.8512,left,0.9929,4.0,1.1783,1
5de7900ceb1b0a6fe754b2c6,10.0,Sense2,"-Order in the court! 
-I apologise, I will be silent, your Honour. ",ORDER,ASK,JUDGE,3.701,right,0.9832,right,1.4785,2.0,1.2401,1
5de7900ceb1b0a6fe754b2c6,34.0,Sense1,"I was sick for a long time, I'm all right now.",ALL RIGHT,OK,DIRECTION,2.2394,left,0.6282,right,0.7332,1.0,1.1812,1
5de7900ceb1b0a6fe754b2c6,29.0,Joke,"I couldn't figure out how to use the seatbelt, but then it clicked.",IT CLICKED,INSIGHT,SOUND,2.1812,left,0.8678,left,0.8347,3.0,0.7028,1
5de7900ceb1b0a6fe754b2c6,37.0,Sense1,It's hard for people with neon clothes to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,2.6811,right,2.5364,right,1.9347,1.0,1.4405,1
5de7900ceb1b0a6fe754b2c6,4.0,Sense2,"The oven was ready for the pizza, it was wood fired",FIRED,BURN,UNEMPLOYED,2.4894,left,0.6346,right,0.8265,1.0,1.203,1
5de7900ceb1b0a6fe754b2c6,31.0,Sense1,"I wanted to learn how to operate the new machine, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,3.6629,left,1.0178,left,1.1876,5.0,1.6575,0
5de7900ceb1b0a6fe754b2c6,27.0,Joke,I told her that she was drawing her eyebrows too high; she looked surprised,LOOKED,APPEARED,EXPRESSION,2.773,left,0.7396,left,1.3807,5.0,0.7228,1
5de7900ceb1b0a6fe754b2c6,28.0,Joke,"I used to be a banker, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,1.5497,right,1.2674,left,1.1515,3.0,0.9124,1
5de7900ceb1b0a6fe754b2c6,3.0,Sense2,Two cellphones were tested. The reception was fantastic,RECEPTION,SIGNAL,PARTY,1.9145,left,1.1893,right,1.0608,1.0,1.3246,1
5de7900ceb1b0a6fe754b2c6,33.0,Sense1,I tried to sing a very difficult song but I couldn't nail it.,NAIL IT,SUCCEED,RUST,2.7191,left,0.77,right,0.7623,1.0,1.2516,1
5de7900ceb1b0a6fe754b2c6,5.0,Sense2,Two soldiers in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,2.4576,left,0.675,right,0.8324,1.0,1.1969,1
5de7900ceb1b0a6fe754b2c6,32.0,Sense1,"I thought I'd have cashews and almonds in my balanced meal, but that's just nuts",NUTS!,SQUIRREL,CRAZY,3.5121,left,1.1971,left,2.5782,5.0,0.7789,0
5de7900ceb1b0a6fe754b2c6,31.0,Joke,"I wanted to learn to use the gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,3.617,right,1.1116,left,0.7485,5.0,0.8191,1
5de7900ceb1b0a6fe754b2c6,9.0,Sense1,"I don't like people who take drugs, for example: cocaine addicts",TAKE,SNATCH,USE,2.0839,right,0.7861,right,0.6419,1.0,1.2908,1
5de7900ceb1b0a6fe754b2c6,12.0,Sense2,"After seeing the woman dressing, the man turned red",DRESSING,NAKED,CAESAR,1.8559,left,0.8445,right,0.61,1.0,1.0581,1
5de7900ceb1b0a6fe754b2c6,2.0,Sense1,Sometimes in sports anti-doping tests are positive,POSITIVE,STEROIDS,ATTITUDE,2.601,left,0.8107,right,0.8925,1.0,1.1699,1
5de7900ceb1b0a6fe754b2c6,36.0,Joke,How do you make the turtle fast? Take away its food.,FAST,QUICK,HUNGRY,2.0475,right,1.8046,left,1.0329,5.0,0.9204,1
5de7900ceb1b0a6fe754b2c6,14.0,Sense2,"I heard he wanted a roll for lunch, I went to the bakery",ROLL,BREAD,SUCCESS,2.6338,left,0.5445,right,0.9088,1.0,1.1579,1
5de7900ceb1b0a6fe754b2c6,18.0,Sense2,Why was the convict arrested? For holding up a bank,HOLDING UP,FASTEN,ROB,2.3691,right,0.9593,right,0.7225,2.0,0.9408,1
5de7900ceb1b0a6fe754b2c6,10.0,Sense1,"-Order in the cafeteria 
-Ham and cheese on rye, please. ",ORDER,ASK,JUDGE,2.9027,left,1.086,right,1.0094,2.0,2.1887,1
5de7900ceb1b0a6fe754b2c6,15.0,Sense2,"I asked the librarian for books about cooking. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,4.8399,right,1.2398,right,0.8843,1.0,1.2287,1
5de7900ceb1b0a6fe754b2c6,17.0,Sense2,Secret agents don't date because they don't want to give away their covers,COVERS,DUVET,IDENTITY,2.8409,left,0.9828,right,1.6887,3.0,1.6868,1
5de7900ceb1b0a6fe754b2c6,34.0,Joke,"I lost my left hand in an accident, I'm all right now.",ALL RIGHT,OK,DIRECTION,2.0579,right,0.7998,left,0.7767,5.0,0.7798,1
5de7900ceb1b0a6fe754b2c6,33.0,Joke,I tried to be a carpenter but I couldn't nail it.,NAIL IT,SUCCEED,RUST,2.0884,right,1.3998,left,1.8079,5.0,0.8272,1
5de7900ceb1b0a6fe754b2c6,1.0,Sense1,"- Is this safe locked? 
- No, I left it open on purpose",SAFE,BANK,HARMLESS,4.0437,right,0.9853,right,1.12,2.0,1.263,1
5de7900ceb1b0a6fe754b2c6,39.0,Joke,Humpty Dumpty was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,2.3801,left,1.3012,right,0.7695,1.0,1.1874,0
5de7900ceb1b0a6fe754b2c6,40.0,Joke,Energizer bunny arrested: charged with battery,BATTERY,ASSAULT,POWERED,4.8296,right,0.7783,left,0.8757,5.0,0.7593,1
5de7900ceb1b0a6fe754b2c6,19.0,Sense2,The actor ran from left to right: he was going across the stage,STAGE,THEATER,PHASE,2.9508,left,0.7834,left,0.9334,2.0,1.0176,0
5de7900ceb1b0a6fe754b2c6,5.0,Sense1,Two fish in a tank. One says: When do you think we'll get fed?,TANK,WAR,WATER,2.3032,right,1.047,right,0.8134,1.0,1.2458,1
5de7900ceb1b0a6fe754b2c6,32.0,Joke,"I thought about going on an all-almond diet, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,2.5854,left,2.0413,right,1.8282,1.0,1.373,0
5de7900ceb1b0a6fe754b2c6,11.0,Sense2,The circus hires clowns because they are funny,FUNNY,WEIRD,LAUGHTER,0.9185,right,2.4036,right,1.2513,2.0,1.8848,1
5de7900ceb1b0a6fe754b2c6,3.0,Sense1,Two friends got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,1.204,right,0.7033,right,0.8738,1.0,1.3712,1
5de7900ceb1b0a6fe754b2c6,38.0,Joke,"-This coffee tastes like mud 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,3.2151,left,0.7292,left,1.2494,3.0,1.625,1
5de7900ceb1b0a6fe754b2c6,35.0,Joke,The communist loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,2.8173,left,0.618,left,0.9241,3.0,1.084,1
5de7900ceb1b0a6fe754b2c6,16.0,Sense2,You can't breathe on the moon because there's no atmosphere,ATMOSPHERE,LIVELY,OXYGEN,1.8842,right,0.7556,right,1.0078,1.0,1.2749,1
5de7900ceb1b0a6fe754b2c6,4.0,Sense1,"The lawyer was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,2.867,right,0.695,left,0.9824,1.0,1.3306,0
5de7900ceb1b0a6fe754b2c6,7.0,Sense1,The woman was cross-eyed because she could not control her pupils,PUPILS,STUDENTS,EYES,2.7821,left,1.9008,left,2.467,3.0,1.0159,0
5de7900ceb1b0a6fe754b2c6,13.0,Sense2,The bank had to fire a few employees because it had too many tellers,TELLERS,GOSSIP,CASHIER,1.8847,right,1.0186,right,1.2663,1.0,1.1038,1
5de7900ceb1b0a6fe754b2c6,37.0,Joke,It's hard for leopards to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,2.8595,right,0.9504,left,0.7578,2.0,1.036,1
5de7900ceb1b0a6fe754b2c6,20.0,Sense2,Mac users get fewer viruses because they don't have Windows,WINDOWS,COMPUTER,GLASS,3.2174,left,0.9681,right,0.6987,1.0,1.1738,1
5de7900ceb1b0a6fe754b2c6,8.0,Sense1,I told her I was going to make her mine. She loved the idea of marrying me,MINE,BELONG,QUARRY,2.5165,left,0.9643,right,0.7607,1.0,2.0144,1
5de7900ceb1b0a6fe754b2c6,6.0,Sense1,The problem with thieves is that they always take other people's things,TAKE,STOLEN,PERSPECTIVE,2.2076,left,0.465,right,0.6785,1.0,1.226,1
5d8b66f5d189bd001a378273,2.0,Joke,The key to excel in sports is to stay positive,POSITIVE,STEROIDS,ATTITUDE,3.665,right,1.8094,right,1.6753,1.0,2.818,0
5d8b66f5d189bd001a378273,1.0,Joke,"- Is this safe to eat?
- No, it's for storing valuable objects",SAFE,BANK,HARMLESS,5.3797,left,1.6677,left,2.6031,5.0,1.7354,1
5d8b66f5d189bd001a378273,15.0,Sense1,"I asked the chief about the spies. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,8.1665,right,2.3914,left,17.0062,3.0,2.924,0
5d8b66f5d189bd001a378273,10.0,Joke,"-Order in the court!
-Ham and cheese on rye, your Honour.",ORDER,ASK,JUDGE,2.9792,left,1.9111,left,1.5522,6.0,2.3186,1
5d8b66f5d189bd001a378273,22.0,Sense2,Jellyfish can't digest food internally. They don't have guts,GUTS,COURAGE,ORGANS,2.9057,left,2.1967,left,1.6022,5.0,1.7797,0
5d8b66f5d189bd001a378273,20.0,Sense1,Prisoners don't get enough light because they don't have windows,WINDOWS,COMPUTER,GLASS,6.7591,right,1.2193,right,1.9885,1.0,2.538,1
5d8b66f5d189bd001a378273,24.0,Sense2,The square is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,6.025,right,2.0946,right,1.0823,1.0,2.1085,1
5d8b66f5d189bd001a378273,7.0,Joke,The teacher's eyes were crossed because she could not control her pupils,PUPILS,STUDENTS,EYES,3.5661,right,2.267,left,1.0795,5.0,1.8114,1
5d8b66f5d189bd001a378273,4.0,Joke,"Joan d'Arc was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,3.31,right,2.2756,left,0.877,6.0,2.1949,1
5d8b66f5d189bd001a378273,21.0,Sense2,The calendar was useful. Its pages were numbered.,NUMBERED,LIMITED,SEQUENCE,5.502,left,1.93,left,1.9557,3.0,2.3866,0
5d8b66f5d189bd001a378273,6.0,Joke,The problem with kleptomaniacs is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,4.3487,left,1.07,left,1.4291,5.0,1.6306,1
5d8b66f5d189bd001a378273,28.0,Sense2,"I used to make money off my savings, but I lost the interest",INTEREST,ENTHUSIASM,EARNINGS,2.6447,left,2.1233,left,0.9064,3.0,1.8116,0
5d8b66f5d189bd001a378273,13.0,Sense1,The receptionist considered himself a teller of hard truths,TELLERS,GOSSIP,CASHIER,3.548,right,1.4101,right,2.3433,1.0,2.5444,1
5d8b66f5d189bd001a378273,5.0,Joke,Two fish in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,2.346,left,2.3333,left,1.0737,3.0,1.6493,1
5d8b66f5d189bd001a378273,11.0,Sense1,Cannibals don't eat rotten eggs because they taste funny,FUNNY,WEIRD,LAUGHTER,10.002,left,1.6327,left,2.45,2.0,2.2257,0
5d8b66f5d189bd001a378273,17.0,Sense1,Sleepy people don't want to give up their bed covers,COVERS,DUVET,IDENTITY,6.9979,left,1.0865,right,2.7564,1.0,2.2079,1
5d8b66f5d189bd001a378273,29.0,Sense2,"I thought pressing the camera button was doing nothing, but then it clicked.",IT CLICKED,INSIGHT,SOUND,4.451,left,2.9327,left,1.322,6.0,1.7336,0
5d8b66f5d189bd001a378273,26.0,Sense2,I did not destroy the calendar. All I did was rip a day off.,DAY OFF,LEAVE,RIP,5.1415,left,1.1212,left,1.5002,3.0,1.5296,0
5d8b66f5d189bd001a378273,18.0,Sense1,Why was the belt created? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,5.4888,left,1.3071,right,4.5468,1.0,2.0615,1
5d8b66f5d189bd001a378273,3.0,Joke,Two cellphones got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,2.0478,left,1.0977,left,1.324,4.0,2.2404,1
5d8b66f5d189bd001a378273,8.0,Joke,I told her I was going to make her mine. She has extracted two rubies so far,MINE,BELONG,QUARRY,5.1612,right,1.852,left,1.1707,6.0,1.9668,1
5d8b66f5d189bd001a378273,27.0,Sense2,I told her that she was drawing her eyebrows too high; she looked angry,LOOKED,APPEARED,EXPRESSION,4.2505,left,1.1425,left,1.5369,4.0,1.1791,0
5d8b66f5d189bd001a378273,25.0,Sense2,She had a photographic negative but never developed it.,DEVELOPED,IMPROVE,FILM,5.9568,left,2.8715,left,1.5602,3.0,1.577,0
5d8b66f5d189bd001a378273,19.0,Sense1,The toddler would only eat pasta: he was going through a stage,STAGE,THEATER,PHASE,7.6001,right,4.0599,right,1.2122,1.0,2.2305,1
5d8b66f5d189bd001a378273,12.0,Sense1,"After seeing the salad dressing, the chef was satisfied",DRESSING,NAKED,CAESAR,3.676,left,2.5182,left,2.8944,2.0,2.0153,0
5d8b66f5d189bd001a378273,23.0,Sense2,Why did the painting cost extra? Because it was framed,FRAMED,TRAPPED,WOODEN,3.1395,left,4.0789,left,2.1771,2.0,4.3577,0
5d8b66f5d189bd001a378273,30.0,Sense2,"I saw the car didn't stop at the red light, and then it hit me.",IT HIT ME,REALISE,STRIKE,5.6276,left,4.2405,left,1.5586,2.0,1.5869,0
5d8b66f5d189bd001a378273,14.0,Sense1,"I heard he was on a roll, turns out his last three books were bestsellers.",ROLL,BREAD,SUCCESS,5.7153,right,2.7077,right,1.0087,1.0,2.4413,1
5d8b66f5d189bd001a378273,16.0,Sense1,"The restaurant at the resort had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,3.6566,left,2.3664,right,2.6225,1.0,2.093,1
5d8b66f5d189bd001a378273,9.0,Joke,"I don't like people who take drugs, for example: airport security.",TAKE,SNATCH,USE,3.1552,left,1.7005,left,1.6334,6.0,1.8346,1
5d8b66f5d189bd001a378273,26.0,Sense1,I got fired from the chocolate factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,6.8493,left,2.2101,right,1.2453,1.0,2.0688,1
